Season,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeElo,AwayElo,EloDiff,Home_PPG_Last5,Away_PPG_Last5,Home_GoalsScored_Last5,Away_GoalsScored_Last5,Home_GoalsConceded_Last5,Away_GoalsConceded_Last5,Home_Shots_Last5,Away_Shots_Last5,Home_ShotsAllowed_Last5,Away_ShotsAllowed_Last5,Home_SOT_Last5,Away_SOT_Last5,Home_SOTAllowed_Last5,Away_SOTAllowed_Last5,Home_OppAvgElo_Last5,Away_OppAvgElo_Last5,PPG_Last5_Diff,Goals_Last5_Diff,GoalsConceded_Last5_Diff,Shots_Last5_Diff,SOT_Last5_Diff,ShotDiff_Last5_Diff,HomeRestDays,AwayRestDays,RestDiff
2020/21,2020-11-22,Leeds,Arsenal,0,0,D,25,9,4,2,1490.20,1498.22,-8.02,0.80,1.20,1.20,0.60,2.00,1.20,14.40,9.80,12.40,9.60,5.00,3.20,4.60,3.40,1510.91,1499.78,-0.40,0.60,0.80,4.60,1.80,1.80,15,14,1
2020/21,2020-11-22,Liverpool,Leicester,3,0,H,24,11,13,4,1537.27,1538.10,-0.83,1.60,1.80,1.80,1.20,2.40,1.00,14.40,8.20,10.60,10.80,5.80,3.60,4.60,4.00,1508.25,1511.35,-0.20,0.60,1.40,6.20,2.20,6.40,14,14,0
2020/21,2020-11-23,Burnley,Crystal Palace,1,0,H,10,15,4,5,1453.62,1507.91,-54.29,0.40,1.40,0.20,1.40,1.40,1.80,7.60,8.00,13.00,15.40,2.40,3.80,5.20,4.00,1492.50,1490.23,-1.00,-1.20,-0.40,-0.40,-1.40,2.00,17,16,1
2020/21,2020-11-23,Wolves,Southampton,1,1,D,20,7,9,2,1508.89,1531.50,-22.61,2.00,2.60,1.00,2.60,0.40,1.20,11.80,12.40,9.80,9.00,3.60,6.20,2.20,4.20,1502.92,1513.17,-0.60,-1.60,-0.80,-0.60,-2.60,-1.40,15,17,-2
2020/21,2020-11-27,Crystal Palace,Newcastle,0,2,A,12,14,3,7,1496.36,1490.57,5.79,1.40,0.80,1.40,0.80,1.20,2.00,10.20,7.00,14.00,17.60,4.80,2.60,3.60,6.40,1481.06,1514.77,0.60,0.60,-0.80,3.20,2.20,6.80,4,6,-2
2020/21,2020-11-28,Brighton,Liverpool,1,1,D,11,6,3,2,1483.68,1547.29,-63.61,1.20,2.20,1.00,2.00,1.00,1.00,11.40,16.40,7.60,9.20,2.80,6.80,2.40,3.20,1493.89,1512.09,-1.00,-1.00,0.00,-5.00,-4.00,-3.40,7,6,1
2020/21,2020-11-28,Man City,Burnley,5,0,H,19,9,6,1,1510.41,1465.17,45.23,1.60,1.00,0.80,0.20,0.80,0.80,14.40,8.20,7.20,14.00,5.40,2.60,2.20,5.20,1509.58,1494.20,0.60,0.60,0.00,6.20,2.80,13.00,7,5,2
2020/21,2020-11-28,Everton,Leeds,0,1,A,15,23,8,7,1513.72,1490.43,23.29,0.80,0.80,1.40,1.00,2.20,1.80,9.60,17.00,14.40,9.60,3.80,4.40,5.80,4.60,1492.75,1510.44,0.00,0.40,0.40,-7.40,-0.60,-12.20,6,6,0
2020/21,2020-11-28,West Brom,Sheffield United,1,0,H,17,21,6,5,1444.41,1429.16,15.25,0.40,0.20,0.20,0.60,1.00,1.80,10.20,8.60,12.60,16.60,2.80,3.40,5.00,6.20,1486.89,1502.61,0.20,-0.40,-0.80,1.60,-0.60,5.60,7,6,1
2020/21,2020-11-29,Southampton,Man United,2,3,A,10,15,5,6,1530.85,1510.54,20.31,2.20,2.00,2.40,1.60,1.40,0.60,11.20,16.00,12.00,6.80,5.20,6.40,5.60,2.00,1518.72,1497.02,0.20,0.80,0.80,-4.80,-1.20,-10.00,6,8,-2
2020/21,2020-11-29,Chelsea,Tottenham,0,0,D,13,5,3,1,1535.05,1545.25,-10.20,2.20,2.60,2.40,1.80,0.80,0.80,13.00,10.40,9.20,13.20,5.40,3.80,2.80,3.40,1481.58,1487.10,-0.40,0.60,0.00,2.60,1.60,6.60,8,8,0
2020/21,2020-11-29,Arsenal,Wolves,1,2,A,13,11,2,5,1497.99,1509.54,-11.55,0.80,1.60,0.20,1.00,1.00,0.60,10.40,13.00,13.40,9.20,2.60,4.40,3.80,2.20,1503.65,1515.05,-0.80,-0.80,0.40,-2.60,-1.80,-6.80,7,6,1
2020/21,2020-11-30,Leicester,Fulham,1,2,A,16,10,3,5,1528.08,1445.36,82.72,1.80,0.80,1.20,1.20,1.00,1.40,9.60,14.20,12.80,11.80,4.40,4.80,5.40,6.20,1520.58,1486.23,1.00,0.00,-0.40,-4.60,-0.40,-5.60,8,8,0
2020/21,2020-11-30,West Ham,Aston Villa,2,1,H,6,16,2,6,1510.71,1515.42,-4.70,1.60,1.20,1.40,1.60,1.20,1.80,10.80,14.20,11.20,13.40,3.80,5.60,5.20,4.60,1490.04,1501.73,0.40,-0.20,-0.60,-3.40,-1.80,-1.20,8,9,-1
2020/21,2020-12-05,Burnley,Everton,1,1,D,8,13,3,6,1456.47,1503.05,-46.59,0.80,0.60,0.20,1.00,1.80,2.00,8.20,10.40,15.20,14.60,2.00,4.40,5.20,5.60,1502.00,1486.91,0.20,-0.80,-0.20,-2.20,-2.40,-2.80,7,7,0
2020/21,2020-12-05,Man City,Fulham,2,0,H,16,6,6,1,1519.11,1457.70,61.41,1.60,1.20,1.60,1.40,0.80,1.40,15.60,13.20,6.80,13.00,5.60,4.60,1.80,5.60,1498.95,1499.46,0.40,0.20,-0.60,2.40,1.00,8.60,7,5,2
2020/21,2020-12-05,West Ham,Man United,1,3,A,19,15,6,6,1520.85,1521.13,-0.28,2.00,2.00,1.20,1.40,0.80,0.80,9.40,13.40,12.20,7.40,3.40,4.80,5.20,2.20,1491.12,1501.42,0.00,-0.20,0.00,-4.00,-1.40,-8.80,5,6,-1
2020/21,2020-12-05,Chelsea,Leeds,3,1,H,23,8,11,3,1535.34,1501.10,34.25,2.20,1.40,1.80,1.20,0.20,1.60,13.40,19.00,7.60,11.20,5.00,5.40,1.80,5.60,1490.62,1513.46,0.80,0.60,-1.40,-5.60,-0.40,-2.00,6,7,-1
2020/21,2020-12-06,West Brom,Crystal Palace,1,5,A,9,18,4,6,1453.97,1486.19,-32.22,0.80,1.20,0.40,1.20,1.00,1.40,11.00,12.40,15.00,12.80,2.80,5.20,5.20,4.40,1478.62,1482.90,-0.40,-0.80,-0.40,-1.40,-2.40,-3.60,8,9,-1
2020/21,2020-12-06,Sheffield United,Leicester,1,2,A,4,13,1,4,1419.60,1515.74,-96.14,0.00,1.80,0.40,1.40,1.80,1.20,10.80,10.60,17.00,12.80,3.20,4.00,6.20,5.60,1499.22,1503.82,-1.80,-1.00,0.60,0.20,-0.80,-4.00,8,6,2
2020/21,2020-12-06,Tottenham,Arsenal,2,0,H,6,11,3,2,1544.95,1488.32,56.63,2.60,0.80,1.20,0.40,0.20,1.20,9.20,10.80,13.20,13.00,2.80,2.40,3.20,3.80,1493.66,1505.39,1.80,0.80,-1.00,-1.60,0.40,-1.80,7,7,0
2020/21,2020-12-06,Liverpool,Wolves,4,0,H,11,9,6,3,1545.48,1519.21,26.27,2.20,1.60,1.80,1.20,0.80,0.80,13.20,13.80,9.20,9.20,5.60,4.80,2.80,2.20,1501.17,1512.81,0.60,0.60,0.00,-0.60,0.80,-0.60,8,7,1
2020/21,2020-12-07,Brighton,Southampton,1,2,A,12,10,4,3,1485.49,1520.27,-34.78,1.20,2.00,1.00,2.20,1.00,1.40,9.60,10.60,8.60,12.80,2.80,5.00,2.60,5.80,1503.47,1518.88,-0.80,-1.20,-0.40,-1.00,-2.20,3.20,9,8,1
2020/21,2020-12-11,Leeds,West Ham,1,2,A,13,19,7,8,1492.08,1510.86,-18.78,0.80,1.80,0.80,1.20,2.20,1.20,15.20,12.00,13.40,12.40,4.20,4.20,7.00,5.00,1512.75,1493.08,-1.00,-0.40,1.00,3.20,0.00,2.20,6,6,0
2020/21,2020-12-12,Wolves,Aston Villa,0,1,A,16,13,7,2,1509.96,1505.28,4.68,1.40,0.60,1.00,1.60,1.40,2.20,12.40,15.40,10.40,12.40,4.80,6.00,3.00,4.00,1522.23,1500.21,0.80,-0.60,-0.80,-3.00,-1.20,-1.00,6,12,-6
2020/21,2020-12-12,Newcastle,West Brom,2,1,H,12,13,7,3,1500.73,1444.90,55.84,1.40,0.60,1.00,0.40,1.20,1.80,8.40,11.00,14.40,17.60,3.20,3.00,4.20,5.80,1515.93,1479.47,0.80,0.60,-0.60,-2.60,0.20,0.60,15,6,9
2020/21,2020-12-12,Man United,Man City,0,0,D,11,9,2,2,1531.12,1527.36,3.76,2.40,2.00,2.00,1.80,1.00,0.60,13.60,16.00,10.00,6.80,5.20,5.40,3.20,1.60,1503.69,1490.00,0.40,0.20,0.40,-2.40,-0.20,-5.60,7,7,0
2020/21,2020-12-12,Everton,Chelsea,1,0,H,9,10,4,3,1501.72,1544.36,-42.64,0.80,2.60,1.20,2.40,1.80,0.40,11.80,16.80,13.80,6.40,5.20,7.00,5.00,1.60,1478.14,1490.62,-1.80,-1.20,1.40,-5.00,-1.80,-12.40,7,7,0
2020/21,2020-12-13,Southampton,Sheffield United,3,0,H,16,3,6,0,1529.27,1412.30,116.97,2.00,0.00,2.20,0.40,1.60,1.80,10.20,9.00,14.00,16.20,4.40,3.00,6.20,6.00,1508.42,1498.33,2.00,1.80,-0.20,1.20,1.40,3.40,6,7,-1
2020/21,2020-12-13,Crystal Palace,Tottenham,1,1,D,16,14,5,6,1495.27,1553.34,-58.07,1.20,2.60,1.80,1.40,1.40,0.20,13.20,8.60,11.40,12.80,4.40,2.80,4.60,2.80,1481.41,1497.21,-1.40,0.40,1.20,4.60,1.60,6.00,7,7,0
2020/21,2020-12-13,Fulham,Liverpool,1,1,D,10,12,5,6,1449.45,1554.73,-105.28,1.20,2.20,1.20,2.20,1.40,0.60,11.20,12.00,13.40,8.40,4.20,5.80,4.80,3.00,1503.50,1512.62,-1.00,-1.00,0.80,-0.80,-1.60,-5.80,8,7,1
2020/21,2020-12-13,Arsenal,Burnley,0,1,A,18,10,6,2,1479.94,1457.80,22.14,0.80,1.00,0.40,0.40,1.40,1.80,10.60,7.20,13.00,16.00,2.00,1.80,4.00,5.80,1512.65,1500.65,-0.20,0.00,-0.40,3.40,0.20,6.40,7,8,-1
2020/21,2020-12-13,Leicester,Brighton,3,0,H,15,12,6,4,1523.04,1476.49,46.55,1.80,1.00,1.60,1.00,1.40,1.20,12.00,11.00,11.20,8.80,4.40,3.00,5.00,2.60,1486.17,1513.25,0.80,0.60,0.20,1.00,1.40,-1.40,7,6,1
2020/21,2020-12-15,Wolves,Chelsea,2,1,H,12,13,4,3,1499.83,1533.14,-33.31,0.80,2.00,0.60,1.80,1.60,0.60,12.60,16.00,10.80,7.20,5.20,5.80,3.00,2.40,1521.73,1498.63,-1.20,-1.20,1.00,-3.40,-0.60,-7.00,3,3,0
2020/21,2020-12-15,Man City,West Brom,1,1,D,26,5,7,1,1527.47,1436.49,90.98,1.60,0.60,1.60,0.60,0.60,1.80,14.60,11.60,8.00,17.40,4.20,3.40,1.80,6.00,1505.50,1489.12,1.00,1.00,-1.20,3.00,0.80,12.40,3,3,0
2020/21,2020-12-16,Arsenal,Southampton,1,1,D,9,13,4,3,1469.30,1536.02,-66.72,0.20,2.00,0.20,2.00,1.60,1.00,12.80,11.60,13.40,10.80,2.80,4.80,4.00,4.20,1503.95,1485.34,-1.80,-1.80,0.60,1.20,-2.00,-1.40,3,3,0
2020/21,2020-12-16,Leeds,Newcastle,5,2,H,25,10,10,4,1482.62,1509.14,-26.52,0.80,1.80,0.80,1.20,1.80,1.20,15.60,9.80,15.20,13.80,4.80,4.20,7.00,4.20,1511.20,1503.12,-1.00,-0.40,0.60,5.80,0.60,4.40,5,4,1
2020/21,2020-12-16,Leicester,Everton,0,2,A,14,11,2,6,1531.71,1512.94,18.77,1.80,1.40,1.40,1.20,1.20,1.40,13.00,10.60,11.40,13.60,4.00,5.20,5.00,4.80,1479.47,1487.28,0.40,0.20,-0.20,2.40,-1.20,4.60,3,4,-1
2020/21,2020-12-16,Fulham,Brighton,0,0,D,9,9,4,4,1452.39,1467.82,-15.43,0.80,1.00,1.00,0.80,1.60,1.40,10.60,12.20,13.80,10.00,4.00,3.40,5.80,3.20,1520.11,1514.13,-0.20,0.20,0.20,-1.60,0.60,-5.40,3,3,0
2020/21,2020-12-16,Liverpool,Tottenham,2,1,H,17,8,11,2,1551.79,1551.68,0.10,1.80,2.20,2.00,1.20,0.60,0.20,12.60,9.60,9.60,14.80,6.00,3.40,3.40,3.40,1501.97,1499.94,-0.40,0.80,0.40,3.00,2.60,8.20,3,3,0
2020/21,2020-12-16,West Ham,Crystal Palace,1,1,D,9,8,2,2,1520.32,1496.92,23.39,2.40,1.40,1.40,2.00,1.00,1.20,15.00,14.20,13.20,11.20,5.20,5.00,5.40,4.80,1485.79,1490.35,1.00,-0.60,-0.20,0.80,0.20,-1.20,5,3,2
2020/21,2020-12-17,Aston Villa,Burnley,0,0,D,27,6,7,4,1515.42,1468.44,46.98,1.20,1.60,1.80,0.60,1.60,1.20,15.60,8.20,10.20,16.80,5.60,2.20,3.60,5.20,1502.43,1494.80,-0.40,1.20,0.40,7.40,3.40,14.00,5,4,1
2020/21,2020-12-17,Sheffield United,Man United,2,3,A,12,14,6,8,1405.54,1531.01,-125.47,0.00,2.60,0.40,2.00,2.20,0.80,8.60,14.20,16.20,10.40,2.80,5.20,5.60,3.20,1501.97,1509.59,-2.60,-1.60,1.40,-5.60,-2.40,-11.40,4,5,-1
2020/21,2020-12-19,Crystal Palace,Liverpool,0,7,A,5,14,3,8,1497.60,1561.78,-64.19,1.00,2.20,1.40,2.20,1.20,0.60,13.80,14.00,11.20,9.80,4.20,7.60,4.60,3.40,1494.36,1508.42,-1.20,-0.80,0.60,-0.20,-3.40,-1.60,3,3,0
2020/21,2020-12-19,Southampton,Man City,0,1,A,9,11,3,5,1534.13,1524.91,9.22,1.60,1.60,1.80,1.60,1.20,0.60,11.20,18.40,11.80,7.00,3.80,5.20,4.60,1.40,1477.30,1485.24,0.00,0.20,0.60,-7.20,-1.40,-12.00,3,4,-1
2020/21,2020-12-19,Everton,Arsenal,2,1,H,9,13,2,2,1523.48,1471.20,52.28,2.00,0.40,1.40,0.40,0.80,1.20,11.40,12.00,13.80,13.00,6.20,3.20,4.20,3.40,1495.37,1507.70,1.60,1.00,-0.40,-0.60,3.00,-1.40,3,3,0
2020/21,2020-12-19,Newcastle,Fulham,1,1,D,12,11,5,4,1498.38,1452.83,45.55,1.20,1.00,1.20,1.00,2.00,1.40,9.60,9.80,15.80,12.40,4.20,4.20,5.40,5.20,1494.31,1514.99,0.20,0.20,0.60,-0.20,0.00,-3.60,3,3,0
2020/21,2020-12-20,Brighton,Sheffield United,1,1,D,21,5,5,3,1467.38,1399.01,68.37,1.00,0.00,0.80,0.60,1.40,2.00,10.20,9.80,11.00,15.00,3.60,3.40,3.80,5.40,1513.99,1504.60,1.00,0.20,-0.60,0.40,0.20,4.40,4,3,1
2020/21,2020-12-20,Tottenham,Leicester,0,2,A,8,17,3,4,1541.69,1521.17,20.52,1.60,1.20,1.20,1.20,0.60,1.60,7.40,13.80,15.80,12.20,2.80,3.80,5.20,5.80,1518.08,1478.33,0.40,0.00,-1.00,-6.40,-1.00,-10.00,4,4,0
2020/21,2020-12-20,Man United,Leeds,6,2,H,26,17,14,3,1537.55,1493.38,44.17,2.60,1.40,2.00,1.60,1.00,1.40,14.40,18.80,11.40,15.20,5.80,6.20,4.20,6.60,1487.52,1513.46,1.20,0.40,-0.40,-4.40,-0.40,-0.60,3,4,-1
2020/21,2020-12-20,West Brom,Aston Villa,0,3,A,1,19,1,10,1439.05,1514.07,-75.02,0.80,1.40,0.80,1.20,1.80,0.80,10.20,17.20,18.80,9.60,3.20,5.00,6.40,3.60,1489.10,1493.84,-0.60,-0.40,1.00,-7.00,-1.80,-16.20,5,3,2
2020/21,2020-12-21,Burnley,Wolves,2,1,H,10,15,4,3,1469.78,1510.79,-41.01,1.60,1.40,0.60,1.00,1.20,1.60,8.60,13.60,18.40,11.40,2.80,5.60,6.00,3.00,1503.35,1522.68,0.20,-0.40,-0.40,-5.00,-2.80,-12.00,4,6,-2
2020/21,2020-12-21,Chelsea,West Ham,3,0,H,11,6,7,0,1522.19,1519.65,2.54,1.40,2.00,1.20,1.40,0.80,1.20,14.60,13.60,8.40,12.20,4.60,4.20,2.60,5.20,1509.54,1492.57,-0.60,-0.20,-0.40,1.00,0.40,4.80,6,5,1
2020/21,2020-12-26,Leicester,Man United,2,2,D,10,9,2,4,1531.76,1546.28,-14.52,1.80,2.60,1.60,3.00,1.00,1.40,15.00,16.20,9.00,13.40,3.80,7.20,3.80,4.40,1479.22,1495.60,-0.80,-1.40,-0.40,-1.20,-3.40,3.20,6,6,0
2020/21,2020-12-26,Aston Villa,Crystal Palace,3,0,H,21,13,10,6,1521.95,1489.42,32.52,1.40,1.00,1.20,1.40,0.80,2.40,18.00,11.80,7.20,12.00,5.80,3.80,3.40,5.40,1480.05,1516.00,0.40,-0.20,-1.60,6.20,2.00,11.00,6,7,-1
2020/21,2020-12-26,Fulham,Southampton,0,0,D,10,3,1,2,1454.14,1523.86,-69.72,1.20,1.40,0.80,1.60,1.00,1.20,9.20,11.60,13.00,10.00,3.80,4.00,4.80,3.80,1513.62,1480.51,-0.20,-0.80,-0.20,-2.40,-0.20,-5.40,7,7,0
2020/21,2020-12-26,Arsenal,Chelsea,3,1,H,15,19,7,3,1462.69,1532.11,-69.42,0.20,1.40,0.60,1.40,1.60,0.80,12.80,14.00,9.80,8.00,3.20,5.40,3.00,2.40,1514.36,1513.51,-1.20,-0.80,0.80,-1.20,-2.20,-3.00,7,5,2
2020/21,2020-12-26,Man City,Newcastle,2,0,H,11,7,6,2,1535.17,1497.08,38.10,2.20,1.40,1.80,1.40,0.20,1.80,16.20,11.20,8.00,15.00,5.20,4.80,1.60,4.60,1484.92,1480.50,0.80,0.40,-1.60,5.00,0.40,12.00,7,7,0
2020/21,2020-12-26,Sheffield United,Everton,0,1,A,10,7,2,3,1400.95,1531.99,-131.04,0.20,2.00,0.80,1.20,2.00,0.60,9.00,11.40,16.20,13.60,3.00,5.20,5.80,3.40,1497.56,1498.83,-1.80,-0.40,1.40,-2.40,-2.20,-5.00,6,7,-1
2020/21,2020-12-27,Leeds,Burnley,1,0,H,11,14,4,6,1484.65,1480.95,3.69,1.20,1.60,2.00,0.80,2.60,1.40,17.20,8.60,18.60,18.40,6.00,2.80,9.00,5.60,1521.32,1503.92,-0.40,1.20,1.20,8.60,3.20,8.40,7,6,1
2020/21,2020-12-27,West Ham,Brighton,2,2,D,11,13,4,4,1509.72,1465.43,44.29,1.40,0.60,1.20,0.60,1.80,1.40,11.80,13.00,12.60,9.00,3.60,4.00,5.60,3.60,1509.55,1488.40,0.80,0.60,0.40,-1.20,-0.40,-4.80,6,7,-1
2020/21,2020-12-27,Liverpool,West Brom,1,1,D,17,5,2,3,1569.96,1431.18,138.78,2.20,0.80,3.00,0.80,0.60,2.20,12.00,9.00,8.60,19.20,6.60,3.00,3.20,7.00,1500.32,1491.52,1.40,2.20,-1.60,3.00,3.60,13.60,8,7,1
2020/21,2020-12-27,Wolves,Tottenham,1,1,D,11,6,6,3,1499.61,1531.10,-31.49,1.20,1.00,1.00,0.80,1.80,1.00,12.60,8.20,12.00,14.80,4.40,3.00,3.40,5.00,1510.33,1518.32,0.20,0.20,0.80,4.40,1.40,7.20,6,7,-1
2020/21,2020-12-28,Crystal Palace,Leicester,1,1,D,4,17,1,3,1480.36,1532.18,-51.82,1.00,2.00,1.40,1.80,2.60,1.00,12.00,13.80,13.40,8.80,4.40,3.60,6.00,3.60,1522.27,1499.40,-1.00,-0.40,1.60,-1.80,0.80,-6.40,2,2,0
2020/21,2020-12-28,Chelsea,Aston Villa,1,1,D,16,10,5,2,1520.14,1531.01,-10.87,1.20,2.00,1.60,1.60,1.40,0.40,15.20,19.20,10.00,8.40,5.40,7.00,3.60,4.00,1497.00,1483.52,-0.80,0.00,1.00,-4.00,-1.60,-5.60,2,2,0
2020/21,2020-12-29,Brighton,Arsenal,0,1,A,13,11,2,3,1466.70,1474.67,-7.96,0.60,0.80,0.80,1.00,1.60,1.40,13.40,13.20,10.00,11.40,4.20,4.20,4.00,2.60,1480.89,1518.87,-0.20,-0.20,0.20,0.20,0.00,1.60,2,3,-1
2020/21,2020-12-29,Burnley,Sheffield United,1,0,H,5,7,3,3,1471.06,1394.55,76.51,1.60,0.20,0.80,0.80,0.60,2.00,9.60,6.80,16.80,14.20,3.80,2.40,5.20,5.20,1498.77,1515.08,1.40,0.00,-1.40,2.80,1.40,0.20,2,3,-1
2020/21,2020-12-29,Southampton,West Ham,0,0,D,8,8,3,3,1521.88,1508.45,13.43,1.60,1.00,1.20,1.20,0.60,2.00,10.20,12.80,9.00,12.00,3.40,4.00,2.80,5.20,1469.23,1499.55,0.60,0.00,-1.40,-2.60,-0.60,0.40,3,2,1
2020/21,2020-12-29,West Brom,Leeds,0,5,A,4,14,1,6,1434.97,1494.54,-59.57,0.40,1.20,0.80,2.00,2.40,2.60,6.60,14.80,18.40,18.40,2.40,5.40,6.40,8.60,1519.68,1514.77,-0.80,-1.20,-0.20,-8.20,-3.00,-8.20,2,2,0
2020/21,2020-12-29,Man United,Wolves,1,0,H,11,9,3,5,1545.87,1500.51,45.35,2.20,0.80,2.80,0.80,1.40,1.80,15.00,12.60,13.40,10.60,6.80,4.60,3.80,3.60,1495.78,1516.96,1.40,2.00,-0.40,2.40,2.20,-0.40,3,2,1
2020/21,2020-12-30,Newcastle,Liverpool,0,0,D,8,11,2,4,1488.17,1566.16,-77.99,1.40,2.20,1.40,3.00,1.80,0.60,11.00,14.20,14.40,7.40,5.00,6.60,5.20,3.20,1482.38,1489.82,-0.80,-1.60,1.20,-3.20,-1.60,-10.20,4,3,1
2020/21,2021-01-01,Everton,West Ham,0,1,A,10,11,2,5,1538.38,1508.84,29.55,2.60,1.20,1.40,1.00,0.40,1.40,9.80,10.60,11.00,10.60,4.20,3.40,2.40,4.60,1480.94,1499.70,1.40,0.40,-1.00,-0.80,0.80,-1.20,6,3,3
2020/21,2021-01-01,Man United,Aston Villa,2,1,H,19,5,9,5,1554.57,1530.70,23.87,2.20,2.20,2.40,1.60,1.20,0.20,14.20,18.00,11.40,10.40,6.20,6.20,3.60,4.60,1491.71,1485.40,0.00,0.80,1.00,-3.80,0.00,-4.80,3,4,-1
2020/21,2021-01-02,Tottenham,Leeds,3,0,H,20,18,7,5,1530.19,1502.84,27.35,1.00,1.80,1.00,2.80,1.20,2.00,8.40,16.00,14.40,14.60,3.40,6.00,5.60,6.60,1511.23,1494.69,-0.80,-1.80,-0.80,-7.60,-2.60,-7.40,6,4,2
2020/21,2021-01-02,Crystal Palace,Sheffield United,2,0,H,9,7,4,2,1481.84,1386.72,95.12,0.60,0.20,0.60,0.60,2.60,1.80,9.20,7.40,15.00,12.60,3.40,2.80,5.80,5.00,1537.91,1506.14,0.40,0.00,0.80,1.80,0.60,-0.60,5,4,1
2020/21,2021-01-02,Brighton,Wolves,3,3,D,13,11,4,4,1456.93,1491.81,-34.88,0.60,0.80,0.60,0.80,1.40,1.20,13.60,12.60,10.20,10.60,3.80,5.00,4.00,3.00,1471.77,1517.03,-0.20,-0.20,0.20,1.00,-1.20,1.40,4,4,0
2020/21,2021-01-02,West Brom,Arsenal,0,4,A,7,21,3,12,1426.67,1484.44,-57.77,0.40,1.40,0.60,1.20,2.40,1.00,5.60,13.20,17.60,12.80,1.80,4.40,6.40,2.40,1521.35,1503.22,-1.00,-0.60,1.40,-7.60,-2.60,-12.40,4,4,0
2020/21,2021-01-03,Newcastle,Leicester,1,2,A,8,9,2,3,1490.38,1530.70,-40.32,1.00,1.60,1.00,1.60,1.80,1.00,9.80,14.60,14.20,8.80,4.00,3.40,5.40,3.60,1496.34,1511.55,-0.60,-0.60,0.80,-4.80,0.60,-10.20,4,6,-2
2020/21,2021-01-03,Chelsea,Man City,1,3,A,9,18,2,6,1520.45,1544.08,-23.63,0.80,2.20,1.20,1.20,1.40,0.20,13.80,14.60,10.40,7.60,4.20,5.20,3.40,1.80,1502.98,1491.30,-1.40,0.00,1.20,-0.80,-1.00,-3.60,6,8,-2
2020/21,2021-01-04,Southampton,Liverpool,1,0,H,7,17,3,1,1521.49,1563.95,-42.46,1.20,1.80,0.80,2.20,0.40,0.60,9.80,14.20,8.20,7.20,3.40,6.20,2.60,3.00,1473.82,1483.62,-0.60,-1.40,-0.20,-4.40,-2.80,-5.40,6,5,1
2020/21,2021-01-12,Sheffield United,Newcastle,1,0,H,17,7,4,3,1379.39,1481.53,-102.14,0.20,0.40,0.60,0.80,1.60,2.00,8.20,9.00,11.20,13.40,3.20,3.00,4.60,5.40,1496.66,1513.50,-0.20,-0.20,-0.40,-0.80,0.20,1.40,10,9,1
2020/21,2021-01-12,Burnley,Man United,0,1,A,11,13,0,7,1478.89,1563.88,-84.99,2.00,2.60,0.80,2.80,0.40,1.40,9.00,15.80,15.60,10.60,3.80,7.60,4.60,4.20,1477.07,1492.38,-0.60,-2.00,-1.00,-6.80,-3.80,-11.80,14,11,3
2020/21,2021-01-12,Wolves,Everton,1,2,A,12,5,3,3,1490.81,1527.54,-36.72,1.00,2.40,1.40,1.20,1.60,0.40,11.60,9.20,10.60,11.60,4.40,3.40,3.40,2.80,1507.36,1491.41,-1.40,0.20,1.20,2.40,1.00,3.40,10,11,-1
2020/21,2021-01-13,Man City,Brighton,1,0,H,16,5,6,1,1553.40,1457.93,95.47,2.20,0.80,1.40,1.20,0.40,1.40,15.00,13.80,8.20,9.40,5.20,3.80,2.00,3.60,1503.85,1465.52,1.40,0.20,-1.00,1.20,1.40,2.40,10,11,-1
2020/21,2021-01-13,Tottenham,Fulham,1,1,D,15,15,6,4,1539.41,1456.12,83.29,1.00,0.80,1.20,0.40,1.20,0.80,11.20,9.20,15.80,10.40,4.20,3.00,6.20,4.60,1514.14,1512.78,0.20,0.80,0.40,2.00,1.20,-3.40,11,18,-7
2020/21,2021-01-14,Arsenal,Crystal Palace,0,0,D,11,12,4,2,1492.79,1489.17,3.62,2.00,1.00,2.00,0.80,0.80,2.40,13.80,7.80,12.20,13.60,5.60,3.20,2.60,5.00,1497.00,1504.59,1.00,1.20,-1.60,6.00,2.40,7.40,12,12,0
2020/21,2021-01-16,Wolves,West Brom,2,3,A,23,12,6,5,1481.86,1418.32,63.55,0.40,0.40,1.20,0.40,1.80,2.80,11.60,4.40,9.00,19.40,4.20,1.80,3.40,7.40,1506.24,1518.10,0.00,0.80,-1.00,7.20,2.40,17.60,4,14,-10
2020/21,2021-01-16,Leeds,Brighton,0,1,A,7,7,2,2,1493.63,1450.61,43.02,1.80,0.60,2.60,1.20,2.20,1.60,17.00,13.00,14.80,10.80,5.60,3.20,6.40,4.00,1498.56,1485.72,1.20,1.40,0.60,4.00,2.40,0.00,14,3,11
2020/21,2021-01-16,West Ham,Burnley,1,0,H,15,10,4,2,1519.69,1471.29,48.39,1.20,1.40,0.80,0.60,1.20,0.60,9.00,9.20,10.00,14.60,2.80,3.40,3.60,4.80,1508.96,1493.86,-0.20,0.20,0.60,-0.20,-0.60,4.40,15,4,11
2020/21,2021-01-16,Fulham,Chelsea,0,1,A,10,21,3,6,1458.47,1511.13,-52.66,1.00,0.80,0.60,1.40,0.60,1.80,11.00,13.60,10.20,12.20,3.60,4.00,4.60,3.80,1516.84,1511.45,0.20,-0.80,-1.20,-2.60,-0.40,-0.60,3,13,-10
